"SPEAKER","SENTENCE","DOMAINID","DOMAIN","CATEGORY","SPEAKERID","SENTENCEID","MAIN","SUB","QA","QACNCT","MQ","SQ","UA","SA","개체명","용어사전","지식베이스",""
"점원","지금 전 객실 이용 가능하세요","G","숙박","호텔","0","4","특정날짜예약문의","","A","1","","","","지금 전 객실 이용 가능하세요","객실","","객실/방",""
"고객","삼인이 묵을 수 있는 방으로 얼마에요?","G","숙박","호텔","1","5","이용요금문의","","Q","","삼인이 묵을 수 있는 방으로 얼마에요?","","","","성인,방","","성인/연령대,방/건축물",""
"점원","삼인이시면 기본적으로 이십평짜리 방, 주말 가격 적용하면 십오만 삼천원이에요","G","숙박","호텔","0","6","이용요금문의","","A","","","","","삼인이시면 기본적으로 이십평짜리 방, 주말 가격 적용하면 십오만 삼천원이에요","삼인,이십평,방,주말,가격,십오만 삼천원","","삼인/인원,이십평/면적,방/건축물,십오만 삼천원/가격",""
"고객","호텔에 편의시설은 어떤 게 있나요?","G","숙박","호텔","1","7","호텔內편의시설문의","","Q","","호텔에 편의시설은 어떤 게 있나요?","","","","호텔,편의시설","","호텔/서비스 업체",""
"점원","조식 중식 석식을 드실 수 있는 레스토랑도 있고, 스파 이용도 가능하고 편의점도 있어요","G","숙박","호텔","0","8","호텔內편의시설문의","","A","","","","","조식 중식 석식을 드실 수 있는 레스토랑도 있고, 스파 이용도 가능하고 편의점도 있어요","조식,중식,석식,레스토랑,스파,편의점","레스토랑/양식당","조식/식사,중식/식사,석식/식사,양식당/음식점,스파/목욕탕,편의점/잡화점",""
"고객","스파 이용 시간은 몇 시부터 몇 시까지예요?","G","숙박","호텔","1","9","부대시설이용시간문의","","Q","","스파 이용 시간은 몇 시부터 몇 시까지예요?","","","","스파,몇 시,몇 시","","스파/목욕탕",""
"점원","토요일이시죠?","G","숙박","호텔","0","10","부대시설이용시간문의","날짜확인","Q","","","토요일이시죠?","","","토요일","","토요일/요일",""
"고객","네, 토요일 예약하려고요","G","숙박","호텔","1","11","부대시설이용시간문의","날짜확인","A","","","","네, 토요일 예약하려고요","","토요일,예약","","토요일/요일",""
"점원","스파는 토요일 오전 여덟 시부터 오후 여덟 시까지, 다음 날 일요일에는 오전 아홉 시부터 오후 다섯 시까지 이용 가능하세요","G","숙박","호텔","0","12","부대시설이용시간문의","","A","9","","","","스파는 토요일 오전 여덟 시부터 오후 여덟 시까지, 다음 날 일요일에는 오전 아홉 시부터 오후 다섯 시까지 이용 가능하세요","스파,토요일,오전,여덟 시,오후,여덟 시,일요일,오전,아홉 시,오후,다섯 시","","스파/목욕탕,토요일/요일,오전/시간,여덟 시/시간,오후/시간,일요일/요일,아홉 시/시간,다섯 시/시간",""
"고객","조식은 숙박비에 포함되어 있는가요?","G","숙박","호텔","1","13","조식제공문의","","Q","","조식은 숙박비에 포함되어 있는가요?","","","","조식,식사비","","조식/식사,식사비/비용",""
"점원","아니요, 조식 포함 패키지로 예약을 하시면 일 인당 만오천원으로 저렴하게 이용 가능하세요","G","숙박","호텔","0","14","조식제공문의","","A","","","","","아니요, 조식 포함 패키지로 예약을 하시면 일 인당 만오천원으로 저렴하게 이용 가능하세요","조식,패키지,예약,일 인,만오천원,저렴","","조식/식사,일 인/인원,만오천원/가격",""
"고객","호텔 내에 귀중품은 보관을 해주나요?","G","숙박","호텔","1","15","보관위치문의","","Q","","호텔 내에 귀중품은 보관을 해주나요?","","","","호텔,귀중품","","호텔/서비스 업체,귀중품/물건",""
"점원","저희가 따로 보관해 드리지는 않고 있는데, 어떤 것 때문에 그러세요?","G","숙박","호텔","0","16","보관위치문의","추가사항문의","Q","","","저희가 따로 보관해 드리지는 않고 있는데, 어떤 것 때문에 그러세요?","","","보관","","",""
"고객","혹시 보관을 해주시는지 여쭤보는 거예요","G","숙박","호텔","1","17","보관위치문의","추가사항문의","A","","","","혹시 보관을 해주시는지 여쭤보는 거예요","","보관","","",""
"점원","캐리어만 사무실에서 보관이 가능하세요","G","숙박","호텔","0","18","보관위치문의","","A","15","","","","캐리어만 사무실에서 보관이 가능하세요","캐리어,사무실,보관","","캐리어/운반체,사무실/방",""
"고객","와이파이는 가능한가요?","G","숙박","호텔","1","19","와이파이여부문의","","Q","","와이파이는 가능한가요?","","","","와이파이","","와이파이/인터넷",""
"점원","저희 호텔, 와이파이 가능해요","G","숙박","호텔","0","20","와이파이여부문의","","A","","","","","저희 호텔, 와이파이 가능해요","호텔,와이파이","","호텔/서비스 업체,와이파이/인터넷",""
"고객","호텔이 어디에 위치한 건가요?","G","숙박","호텔","1","1","위치문의","","Q","","호텔이 어디에 위치한 건가요?","","","","호텔","","호텔/서비스 업체",""
"점원","저희 호텔은 경주 불국사 쪽에 있어요","G","숙박","호텔","0","2","위치문의","","A","","","","","저희 호텔은 경주 불국사 쪽에 있어요","호텔,경주,불국사","","호텔/서비스 업체,경주/지역,불국사/절",""
"고객","대구에서 가려는데, 사월 십삼일 일박 이일로 예약하려고 하면 얼마인가요?","G","숙박","호텔","1","3","이용요금문의","","Q","","대구에서 가려는데, 사월 십삼일 일박 이일로 예약하려고 하면 얼마인가요?","","","","대구,사월,십삼일,일박 이일,예약,얼마","","대구/지열,사월/달,십삼일/날짜,일박 이일/날짜",""
"점원","인원이 몇 명이죠?","G","숙박","호텔","0","4","이용요금문의","인원수문의","Q","","","인원이 몇 명이죠?","","","인원,몇 명","","몇 명/인원",""
"고객","여섯 명 정도 가려고 하거든요","G","숙박","호텔","1","5","이용요금문의","인원수문의","A","","","","여섯 명 정도 가려고 하거든요","","여섯 명","","여섯 명/인원",""
"점원","여섯 명 같으면 방 두 개에 토요일이라 십오만원이에요","G","숙박","호텔","0","6","이용요금문의","","A","3","","","","여섯 명 같으면 방 두 개에 토요일이라 십오만원이에요","여섯 명,방,두 개,토요일,십오만원","","여섯 명/인원,방/건축물,두 개/수량,토요일/요일,십오만원/가격",""
"고객","호텔 편의시설은 뭐가 있나요?","G","숙박","호텔","1","7","호텔內편의시설문의","","Q","","호텔 편의시설은 뭐가 있나요?","","","","호텔,편의시설","","호텔/서비스 업체",""
"점원","하고 싶으신 게 있나요?","G","숙박","호텔","0","8","호텔內편의시설문의","편의종류문의","Q","","","하고 싶으신 게 있나요?","","","","","",""
"고객","사우나나 뭐 헬스나 여러 가지를 하고 싶어요","G","숙박","호텔","1","9","호텔內편의시설문의","편의종류문의","A","","","","사우나나 뭐 헬스나 여러 가지를 하고 싶어요","","사우나,헬스","","사우나/목욕,헬스/운동",""
"점원","헬스는 없고 샤워 시설은 다 되어 있어요","G","숙박","호텔","0","10","호텔內편의시설문의","","A","7","","","","헬스는 없고 샤워 시설은 다 되어 있어요","헬스,샤워,시설","","",""
"고객","룸에서 배달음식 시켜 먹을 수 있나요?","G","숙박","호텔","1","11","배달음식문의","","Q","","룸에서 배달음식 시켜 먹을 수 있나요?","","","","룸,배달음식","룸/방","방/건축물",""
"점원","배달은 가능하고 주변에 식당들도 많아요","G","숙박","호텔","0","12","배달음식문의","","A","","","","","배달은 가능하고 주변에 식당들도 많아요","배달,식당","","식당/가게 종류",""
"고객","봉사료는 저희가 드려야 되나요?","G","숙박","호텔","1","13","봉사료문의","","Q","","봉사료는 저희가 드려야 되나요?","","","","봉사료","","봉사료/비용",""
"점원","아니요, 봉사료는 따로 없어요","G","숙박","호텔","0","14","봉사료문의","","A","","","","","아니요, 봉사료는 따로 없어요","봉사료","","봉사료/비용",""
"고객","공항에서 택시를 타고 가면 얼마쯤 나오나요?","G","숙박","호텔","1","15","소요비용문의","","Q","","공항에서 택시를 타고 가면 얼마쯤 나오나요?","","","","공항,택시,얼마","","택시/교통수단",""
"점원","공항까지 택시비는 삼만오천원 정도 나올 거에요","G","숙박","호텔","0","16","소요비용문의","","A","","","","","공항까지 택시비는 삼만오천원 정도 나올 거에요","공항,택시비,삼만오천원","","택시비/비용,삼만오천원/가격",""
"고객","욕실용품은 다 구비되어 있나요?","G","숙박","호텔","1","17","편의용품구비여부문의","","Q","","욕실용품은 다 구비되어 있나요?","","","","욕실용품","","욕실용품/물건",""
"점원","네, 욕실용품 구비되어 있어요","G","숙박","호텔","0","18","편의용품구비여부문의","","A","","","","","네, 욕실용품 구비되어 있어요","욕실용품","","욕실용품/물건",""
"고객","칫솔도 있나요?","G","숙박","호텔","1","19","편의용품구비여부문의","","Q","","칫솔도 있나요?","","","","칫솔","","칫솔/욕실용품",""
"점원","칫솔이 있는데 보통 가지고 오시는 분이 많아요","G","숙박","호텔","0","20","편의용품구비여부문의","","A","","","","","칫솔이 있는데 보통 가지고 오시는 분이 많아요","칫솔","","칫솔/욕실용품",""
"고객","사월 이십일 예약 가능한가요?","G","숙박","호텔","1","1","특정날짜예약문의","","Q","","사월 이십일 예약 가능한가요?","","","","사월,이십일,예약","","사월/달,이십일/날짜",""
"점원","이십일, 토요일 말씀하시는 거예요?","G","숙박","호텔","0","2","특정날짜예약문의","날짜확인","Q","","","이십일, 토요일 말씀하시는 거예요?","","","이십일,토요일","","이십일/날짜,토요일/요일",""
"고객","네, 이십일 토요일 맞아요","G","숙박","호텔","1","3","특정날짜예약문의","날짜확인","A","","","","네, 이십일 토요일 맞아요","","이십일,토요일","","이십일/날짜,토요일/요일",""
"점원","몇 분이 이용하시는 거예요?","G","숙박","호텔","0","4","특정날짜예약문의","인원수문의","Q","","","몇 분이 이용하시는 거예요?","","","몇 분","","",""
"고객","성인 두 명과 아이 두 명이요","G","숙박","호텔","1","5","특정날짜예약문의","인원수문의","A","","","","성인 두 명과 아이 두 명이요","","성인,두 명,아이,두 명","","성인/연령대,두 명/인원,아이/연령대",""
"점원","패밀리 디럭스가 사인실인데 더블 침대 두 개가 있는 객실로 예약이 가능하세요","G","숙박","호텔","0","6","특정날짜예약문의","","A","1","","","","패밀리 디럭스가 사인실인데 더블 침대 두 개가 있는 객실로 예약이 가능하세요","패밀리 디럭스,사인실,더블 침대,두 개,객실,예약","","패밀리 디럭스/객실 종류,사인실/방,더블 침대/침대,두 개/수량,객실/방",""
"고객","패밀리 디럭스는 얼마인가요?","G","숙박","호텔","1","7","이용요금문의","","Q","","패밀리 디럭스는 얼마인가요?","","","","패밀리 디럭스,얼마","","패밀리 디럭스/객실 종류",""
"점원","주말 가격이 적용되어 이십만원이에요","G","숙박","호텔","0","8","이용요금문의","","A","","","","","주말 가격이 적용되어 이십만원이에요","주말,가격,이십만원","","이십만원/가격",""
"고객","체크인이랑 체크아웃 시간이 몇 시인가요?","G","숙박","호텔","1","9","이용시간문의","","Q","","체크인이랑 체크아웃 시간이 몇 시인가요?","","","","체크인,체크아웃 시간,몇 시","","체크인/호텔,체크아웃 시간/시간",""
"점원","체크인은 세 시부터 가능하고 다음 날 열한 시까지 체크아웃해 주시면 되세요","G","숙박","호텔","0","10","이용시간문의","","A","","","","","체크인은 세 시부터 가능하고 다음 날 열한 시까지 체크아웃해 주시면 되세요","체크인,세 시,열한 시,체크아웃","","체크인/호텔,세 시/시간,열한 시/시간,체크아웃/호텔",""
